year,week,player,player_position,match_player,nfl_name,nfl_team,nfl_position,gsis_id,yahoo_id,match_method
2019,1,Eric Ebron,,eric ebron,Eric Ebron,IND,TE,00-0031387,27538,exact_week_normalized
2019,1,Evan Engram,TE,evan engram,Evan Engram,NYG,TE,00-0033881,30136,exact_week_normalized
2019,1,Ezekiel Elliott,RB,ezekiel elliott,Ezekiel Elliott,DAL,RB,00-0033045,29238,exact_week_normalized
2019,1,George Kittle,TE,george kittle,George Kittle,SF,TE,00-0033288,30259,exact_week_normalized
2019,1,Geronimo Allison,,geronimo allison,Geronimo Allison,GB,WR,00-0032626,29719,exact_week_normalized
2019,1,Greg Olsen,TE,greg olsen,Greg Olsen,CAR,TE,00-0025418,8285,exact_week_normalized
2019,1,Greg Zuerlein,K,greg zuerlein,Greg Zuerlein,LA,K,00-0029621,25881,exact_week_normalized
2019,1,Harrison Butker,K,harrison butker,Harrison Butker,KC,K,00-0033303,30346,exact_week_normalized
2019,1,Hunter Henry,TE,hunter henry,Hunter Henry,LAC,TE,00-0033090,29269,exact_week_normalized
2019,1,Jack Doyle,,jack doyle,Jack Doyle,IND,TE,00-0030181,27299,exact_week_normalized
2019,1,Jake Elliott,K,jake elliott,Jake Elliott,PHI,K,00-0033787,30266,exact_week_normalized
2019,1,Jalen Richard,,jalen richard,Jalen Richard,OAK,RB,00-0033025,30000,exact_week_normalized
2019,1,Jamaal Williams,,jamaal williams,Jamaal Williams,GB,RB,00-0033948,30247,exact_week_normalized
2019,1,Jameis Winston,,jameis winston,Jameis Winston,TB,QB,00-0031503,28389,exact_week_normalized
2019,1,James Conner,RB,james conner,James Conner,PIT,RB,00-0033553,30218,exact_week_normalized
2019,1,James White,,james white,James White,NE,RB,00-0031062,27658,exact_week_normalized
2019,1,Jamison Crowder,,jamison crowder,Jamison Crowder,NYJ,WR,00-0031941,28493,exact_week_normalized
2019,1,Jared Cook,TE,jared cook,Jared Cook,NO,TE,00-0027061,9353,exact_week_normalized
2019,1,Jared Goff,QB,jared goff,Jared Goff,LA,QB,00-0033106,29235,exact_week_normalized
2019,1,Jarvis Landry,WR,jarvis landry,Jarvis Landry,CLE,WR,00-0031382,27591,exact_week_normalized
2019,1,Jaylen Samuels,,jaylen samuels,Jaylen Samuels,PIT,RB,00-0034331,31135,exact_week_normalized
2019,1,Jimmy Garoppolo,,jimmy garoppolo,Jimmy Garoppolo,SF,QB,00-0031345,27590,exact_week_normalized
2019,1,Joe Mixon,RB,joe mixon,Joe Mixon,CIN,RB,00-0033897,30161,exact_week_normalized
2019,1,John Brown,,john brown,John Brown,BUF,WR,00-0031051,27619,exact_week_normalized
2019,1,Jordan Howard,RB,jordan howard,Jordan Howard,PHI,RB,00-0032780,29384,exact_week_normalized
2019,1,Jordan Reed,,jordan reed,Jordan Reed,WAS,TE,00-0030472,26708,exact_week_normalized
2019,1,Josh Allen,,josh allen,Josh Allen,BUF,QB,00-0034857,30977,exact_week_normalized
2019,1,Josh Gordon,WR,josh gordon,Josh Gordon,NE,WR,00-0029664,26561,exact_week_normalized
2019,1,Josh Jacobs,RB,josh jacobs,Josh Jacobs,OAK,RB,00-0035700,31856,exact_week_normalized
2019,1,JuJu Smith-Schuster,WR,juju smith schuster,JuJu Smith-Schuster,PIT,WR,00-0033857,30175,exact_week_normalized
2019,1,Julian Edelman,WR,julian edelman,Julian Edelman,NE,WR,00-0027150,9496,exact_week_normalized
2019,1,Julio Jones,WR,julio jones,Julio Jones,ATL,WR,00-0027944,24793,exact_week_normalized
2019,1,Justice Hill,,justice hill,Justice Hill,BAL,RB,00-0034975,31945,exact_week_normalized
2019,1,Justin Jackson,,justin jackson,Justin Jackson,LAC,RB,00-0034440,31221,exact_week_normalized
2019,1,Justin Tucker,K,justin tucker,Justin Tucker,BAL,K,00-0029597,26534,exact_week_normalized
2019,1,Ka'imi Fairbairn,K,ka imi fairbairn,Ka'imi Fairbairn,HOU,K,00-0032726,29792,exact_week_normalized
2019,1,Kalen Ballage,,kalen ballage,Kalen Ballage,MIA,RB,00-0034799,31100,exact_week_normalized
2019,1,Kareem Hunt,,kareem hunt,Kareem Hunt,CLE,RB,00-0033923,30199,exact_week_normalized
2019,1,Keenan Allen,WR,keenan allen,Keenan Allen,LAC,WR,00-0030279,26699,exact_week_normalized
2019,1,Keke Coutee,,keke coutee,Keke Coutee,HOU,WR,00-0034366,31073,exact_week_normalized
2019,1,Kenny Golladay,WR,kenny golladay,Kenny Golladay,DET,WR,00-0033932,30209,exact_week_normalized
2019,1,Kenyan Drake,,kenyan drake,Kenyan Drake,MIA,RB,00-0033118,29307,exact_week_normalized
2019,1,Kerryon Johnson,RB,kerryon johnson,Kerryon Johnson,DET,RB,00-0034349,31013,exact_week_normalized
2019,1,Kirk Cousins,,kirk cousins,Kirk Cousins,MIN,QB,00-0029604,25812,exact_week_normalized
2019,1,Kyle Rudolph,,kyle rudolph,Kyle Rudolph,MIN,TE,00-0027981,24830,exact_week_normalized
2019,1,Kyler Murray,,kyler murray,Kyler Murray,ARI,QB,00-0035228,31833,exact_week_normalized
2019,1,Lamar Jackson,,lamar jackson,Lamar Jackson,BAL,QB,00-0034796,31002,exact_week_normalized
2019,1,Larry Fitzgerald,,larry fitzgerald,Larry Fitzgerald,ARI,WR,00-0022921,6762,exact_week_normalized
2019,1,Latavius Murray,,latavius murray,Latavius Murray,NO,RB,00-0030513,26804,exact_week_normalized
2019,1,Le'Veon Bell,RB,le veon bell,Le'Veon Bell,NYJ,RB,00-0030496,26671,exact_week_normalized
2019,1,LeSean McCoy,,lesean mccoy,LeSean McCoy,KC,RB,00-0027029,9317,exact_week_normalized
2019,1,Leonard Fournette,,leonard fournette,Leonard Fournette,JAX,RB,00-0033856,30117,exact_week_normalized
2019,1,M. Valdes-Scantling,,marquez valdes scantling,Marquez Valdes-Scantling,GB,WR,00-0034272,31144,exact_week_normalized
2019,1,Mark Andrews,,mark andrews,Mark Andrews,BAL,TE,00-0034753,31056,exact_week_normalized
2019,1,Mark Ingram II,,mark ingram,Mark Ingram,BAL,RB,00-0027966,24815,exact_week_normalized
2019,1,Marlon Mack,RB,marlon mack,Marlon Mack,IND,RB,00-0033951,30256,exact_week_normalized
2019,1,Marvin Jones Jr.,WR,marvin jones,Marvin Jones,DET,WR,00-0029293,25876,exact_week_normalized
2019,1,Mason Crosby,K,mason crosby,Mason Crosby,GB,K,00-0025580,8447,exact_week_normalized
2019,1,Matt Breida,,matt breida,Matt Breida,SF,RB,00-0033308,30552,exact_week_normalized
2019,1,Matt Bryant,K,matt bryant,Matt Bryant,ATL,K,00-0020578,6243,exact_week_normalized
2019,1,Matt Prater,K,matt prater,Matt Prater,DET,K,00-0023853,8565,exact_week_normalized
2019,1,Matt Ryan,QB,matt ryan,Matt Ryan,ATL,QB,00-0026143,8780,exact_week_normalized
2019,1,Melvin Gordon III,,melvin gordon,Melvin Gordon,LAC,RB,00-0032144,28403,exact_week_normalized
2019,1,Michael Gallup,,michael gallup,Michael Gallup,DAL,WR,00-0034764,31051,exact_week_normalized
2019,1,Michael Thomas,WR,michael thomas,Michael Thomas,NYG,DB,00-0028908,26265,exact_week_normalized
2019,1,Mike Evans,WR,mike evans,Mike Evans,TB,WR,00-0031408,27535,exact_week_normalized
2019,1,Mike Williams,WR,mike williams,Mike Williams,LAC,WR,00-0033536,30120,exact_week_normalized
2019,1,Miles Sanders,RB,miles sanders,Miles Sanders,PHI,RB,00-0035243,31885,exact_week_normalized
2019,1,Mitchell Trubisky,,mitchell trubisky,Mitchell Trubisky,CHI,QB,00-0033869,30115,exact_week_normalized
2019,1,Mohamed Sanu,,mohamed sanu,Mohamed Sanu,ATL,WR,00-0029632,25793,exact_week_normalized
2019,1,Nick Chubb,RB,nick chubb,Nick Chubb,CLE,RB,00-0034791,31005,exact_week_normalized
2019,1,Nyheim Miller-Hines,,nyheim hines,Nyheim Hines,IND,RB,00-0034367,31074,exact_week_normalized
2019,1,O.J. Howard,TE,o j howard,O.J. Howard,TB,TE,00-0033879,30132,exact_week_normalized
2019,1,Odell Beckham Jr.,WR,odell beckham,Odell Beckham,CLE,WR,00-0031235,27540,exact_week_normalized
2019,1,Patrick Mahomes,QB,patrick mahomes,Patrick Mahomes,KC,QB,00-0033873,30123,exact_week_normalized
2019,1,Peyton Barber,,peyton barber,Peyton Barber,TB,RB,00-0032741,29560,exact_week_normalized
2019,1,Philip Rivers,QB,philip rivers,Philip Rivers,LAC,QB,00-0022942,6763,exact_week_normalized
2019,1,Phillip Lindsay,RB,phillip lindsay,Phillip Lindsay,DEN,RB,00-0034109,31379,exact_week_normalized
2019,1,Rashaad Penny,,rashaad penny,Rashaad Penny,SEA,RB,00-0034750,30997,exact_week_normalized
2019,1,Robbie Chosen,,robby anderson,Robby Anderson,NYJ,WR,00-0032688,29785,exact_week_normalized
2019,1,Robbie Gould,K,robbie gould,Robbie Gould,SF,K,00-0023252,7520,exact_week_normalized
2019,1,Robert Woods,WR,robert woods,Robert Woods,LA,WR,00-0030431,26664,exact_week_normalized
2019,1,Ronald Jones,,ronald jones,Ronald Jones,TB,RB,00-0034816,31008,exact_week_normalized
2019,1,Royce Freeman,,royce freeman,Royce Freeman,DEN,RB,00-0034838,31041,exact_week_normalized
2019,1,Russell Wilson,QB,russell wilson,Russell Wilson,SEA,QB,00-0029263,25785,exact_week_normalized
2019,1,Sammy Watkins,,sammy watkins,Sammy Watkins,KC,WR,00-0031325,27532,exact_week_normalized
2019,1,Saquon Barkley,RB,saquon barkley,Saquon Barkley,NYG,RB,00-0034844,30972,exact_week_normalized
2019,1,Sony Michel,RB,sony michel,Sony Michel,NE,RB,00-0034845,31001,exact_week_normalized
2019,1,Stefon Diggs,,stefon diggs,Stefon Diggs,MIN,WR,00-0031588,28534,exact_week_normalized
2019,1,Stephen Gostkowski,K,stephen gostkowski,Stephen Gostkowski,NE,K,00-0024333,7867,exact_week_normalized
2019,1,Sterling Shepard,,sterling shepard,Sterling Shepard,NYG,WR,00-0032385,29274,exact_week_normalized
2019,1,T.J. Hockenson,,t j hockenson,T.J. Hockenson,DET,TE,00-0035229,31840,exact_week_normalized
2019,1,T.Y. Hilton,WR,t y hilton,T.Y. Hilton,IND,WR,00-0029608,25802,exact_week_normalized
2019,1,Tarik Cohen,,tarik cohen,Tarik Cohen,CHI,RB,00-0033556,30232,exact_week_normalized
2019,1,Tevin Coleman,,tevin coleman,Tevin Coleman,SF,RB,00-0032058,28461,exact_week_normalized
2019,1,Todd Gurley,RB,todd gurley,Todd Gurley,LA,RB,00-0032241,28398,exact_week_normalized
2019,1,Tom Brady,QB,tom brady,Tom Brady,NE,QB,00-0019596,5228,exact_week_normalized
2019,1,Tony Pollard,,tony pollard,Tony Pollard,DAL,RB,00-0035261,31960,exact_week_normalized
2019,1,Travis Kelce,TE,travis kelce,Travis Kelce,KC,TE,00-0030506,26686,exact_week_normalized
2019,1,Trey Burton,,trey burton,Trey Burton,CHI,TE,00-0030710,27789,exact_week_normalized
2019,1,Ty Montgomery II,,ty montgomery,Ty Montgomery,NYJ,RB,00-0032200,28482,exact_week_normalized
2019,1,Tyler Boyd,,tyler boyd,Tyler Boyd,CIN,WR,00-0033009,29288,exact_week_normalized
2019,1,Tyler Lockett,WR,tyler lockett,Tyler Lockett,SEA,WR,00-0032211,28457,exact_week_normalized
2019,1,Tyreek Hill,WR,tyreek hill,Tyreek Hill,KC,WR,00-0033040,29399,exact_week_normalized
2019,1,Tyrell Williams,,tyrell williams,Tyrell Williams,OAK,WR,00-0032160,28691,exact_week_normalized
2019,1,Vance McDonald,TE,vance mcdonald,Vance McDonald,PIT,TE,00-0030470,26678,exact_week_normalized
2019,1,Wil Lutz,K,wil lutz,Wil Lutz,NO,K,00-0032569,29754,exact_week_normalized
2019,1,Will Fuller V,,will fuller,Will Fuller,HOU,WR,00-0033127,29255,exact_week_normalized
2019,1,Zach Ertz,TE,zach ertz,Zach Ertz,PHI,TE,00-0030061,26658,exact_week_normalized
2019,2,A.J. Green,,a j green,A.J. Green,CIN,WR,00-0027942,24791,exact_week_normalized
2019,2,Aaron Jones Sr.,,aaron jones,Aaron Jones,GB,RB,00-0033293,30295,exact_week_normalized
2019,2,Aaron Rodgers,QB,aaron rodgers,Aaron Rodgers,GB,QB,00-0023459,7200,exact_week_normalized
2019,2,Adam Thielen,WR,adam thielen,Adam Thielen,MIN,WR,00-0030035,27277,exact_week_normalized
2019,2,Adrian Peterson,,adrian peterson,Adrian Peterson,WAS,RB,00-0025394,8261,exact_week_normalized
2019,2,Alexander Mattison,,alexander mattison,Alexander Mattison,MIN,RB,00-0034972,31934,exact_week_normalized
2019,2,Allen Robinson,WR,allen robinson,Allen Robinson,CHI,WR,00-0031428,27589,exact_week_normalized
2019,2,Alshon Jeffery,,alshon jeffery,Alshon Jeffery,PHI,WR,00-0029137,25755,exact_week_normalized
2019,2,Alvin Kamara,RB,alvin kamara,Alvin Kamara,NO,RB,00-0033906,30180,exact_week_normalized
2019,2,Amari Cooper,WR,amari cooper,Amari Cooper,DAL,WR,00-0031544,28392,exact_week_normalized
2019,2,Anthony Miller,,anthony miller,Anthony Miller,CHI,WR,00-0034353,31021,exact_week_normalized
2019,2,Antonio Brown,WR,antonio brown,Antonio Brown,NE,WR,00-0027793,24171,exact_week_normalized
2019,2,Austin Ekeler,,austin ekeler,Austin Ekeler,LAC,RB,00-0033699,30423,exact_week_normalized
2019,2,Austin Hooper,TE,austin hooper,Austin Hooper,ATL,TE,00-0032392,29315,exact_week_normalized
2019,2,Baker Mayfield,QB,baker mayfield,Baker Mayfield,CLE,QB,00-0034855,30971,exact_week_normalized
2019,2,Ben Roethlisberger,,ben roethlisberger,Ben Roethlisberger,PIT,QB,00-0022924,6770,exact_week_normalized
2019,2,Brandin Cooks,WR,brandin cooks,Brandin Cooks,LA,WR,00-0031236,27548,exact_week_normalized
2019,2,Brett Maher,K,brett maher,Brett Maher,DAL,K,00-0030332,27369,exact_week_normalized
2019,2,Calvin Ridley,,calvin ridley,Calvin Ridley,ATL,WR,00-0034837,30996,exact_week_normalized
2019,2,Cam Newton,QB,cam newton,Cam Newton,CAR,QB,00-0027939,24788,exact_week_normalized
2019,2,Carlos Hyde,,carlos hyde,Carlos Hyde,HOU,RB,00-0031045,27585,exact_week_normalized
2019,2,Carson Wentz,QB,carson wentz,Carson Wentz,PHI,QB,00-0032950,29236,exact_week_normalized
2019,2,Chris Carson,RB,chris carson,Chris Carson,SEA,RB,00-0033594,30362,exact_week_normalized
2019,2,Chris Godwin Jr.,WR,chris godwin,Chris Godwin,TB,WR,00-0033921,30197,exact_week_normalized
2019,2,Chris Thompson,,chris thompson,Chris Thompson,WAS,RB,00-0030404,26777,exact_week_normalized
2019,2,Christian Kirk,,christian kirk,Christian Kirk,ARI,WR,00-0034775,31017,exact_week_normalized
2019,2,Christian McCaffrey,RB,christian mccaffrey,Christian McCaffrey,CAR,RB,00-0033280,30121,exact_week_normalized
2019,2,Cooper Kupp,,cooper kupp,Cooper Kupp,LA,WR,00-0033908,30182,exact_week_normalized
2019,2,Corey Davis,,corey davis,Corey Davis,TEN,WR,00-0033871,30118,exact_week_normalized
2019,2,Courtland Sutton,,courtland sutton,Courtland Sutton,DEN,WR,00-0034348,31010,exact_week_normalized
2019,2,Curtis Samuel,WR,curtis samuel,Curtis Samuel,CAR,WR,00-0033282,30153,exact_week_normalized
2019,2,DJ Moore,,d j moore,D.J. Moore,CAR,WR,00-0034827,30994,exact_week_normalized
2019,2,DK Metcalf,,dk metcalf,,,,,,unmatched
2019,2,Dak Prescott,,dak prescott,Dak Prescott,DAL,QB,00-0033077,29369,exact_week_normalized
2019,2,Dalvin Cook,RB,dalvin cook,Dalvin Cook,MIN,RB,00-0033893,30154,exact_week_normalized
2019,2,Damien Williams,RB,damien williams,Damien Williams,KC,RB,00-0030874,28115,exact_week_normalized
2019,2,Darrell Henderson Jr.,,darrell henderson,Darrell Henderson,LA,RB,00-0035664,31902,exact_week_normalized
2019,2,Darren Waller,,darren waller,Darren Waller,OAK,TE,00-0031610,28592,exact_week_normalized
2019,2,Davante Adams,WR,davante adams,Davante Adams,GB,WR,00-0031381,27581,exact_week_normalized
2019,2,David Johnson,RB,david johnson,David Johnson,ARI,RB,00-0032187,28474,exact_week_normalized
2019,2,David Montgomery,,david montgomery,David Montgomery,CHI,RB,00-0035685,31905,exact_week_normalized
2019,2,David Njoku,TE,david njoku,David Njoku,CLE,TE,00-0033885,30142,exact_week_normalized
2019,2,DeAndre Hopkins,WR,deandre hopkins,DeAndre Hopkins,HOU,WR,00-0030564,26650,exact_week_normalized
2019,2,DeSean Jackson,,desean jackson,DeSean Jackson,PHI,WR,00-0026189,8826,exact_week_normalized
2019,2,Dede Westbrook,,dede westbrook,Dede Westbrook,JAX,WR,00-0033839,30223,exact_week_normalized
2019,2,Delanie Walker,TE,delanie walker,Delanie Walker,TEN,TE,00-0024389,7924,exact_week_normalized
2019,2,Derrick Henry,RB,derrick henry,Derrick Henry,TEN,RB,00-0032764,29279,exact_week_normalized
2019,2,Derrius Guice,,derrius guice,Derrius Guice,WAS,RB,00-0034358,31029,exact_week_normalized
2019,2,Deshaun Watson,QB,deshaun watson,Deshaun Watson,HOU,QB,00-0033537,30125,exact_week_normalized
2019,2,Devin Singletary,,devin singletary,Devin Singletary,BUF,RB,00-0035250,31906,exact_week_normalized
2019,2,Devonta Freeman,RB,devonta freeman,Devonta Freeman,ATL,RB,00-0031285,27631,exact_week_normalized
2019,2,Dion Lewis,,dion lewis,Dion Lewis,TEN,RB,00-0028087,24936,exact_week_normalized
2019,2,Donte Moncrief,,donte moncrief,Donte Moncrief,PIT,WR,00-0031339,27618,exact_week_normalized
2019,2,Drew Brees,,drew brees,Drew Brees,NO,QB,00-0020531,5479,exact_week_normalized
2019,2,Duke Johnson,RB,duke johnson,Duke Johnson,HOU,RB,00-0032257,28465,exact_week_normalized
2019,2,Emmanuel Sanders,,emmanuel sanders,Emmanuel Sanders,DEN,WR,00-0027685,24057,exact_week_normalized
2019,2,Eric Ebron,,eric ebron,Eric Ebron,IND,TE,00-0031387,27538,exact_week_normalized
2019,2,Evan Engram,TE,evan engram,Evan Engram,NYG,TE,00-0033881,30136,exact_week_normalized
2019,2,Ezekiel Elliott,RB,ezekiel elliott,Ezekiel Elliott,DAL,RB,00-0033045,29238,exact_week_normalized
2019,2,George Kittle,TE,george kittle,George Kittle,SF,TE,00-0033288,30259,exact_week_normalized
2019,2,Geronimo Allison,,geronimo allison,Geronimo Allison,GB,WR,00-0032626,29719,exact_week_normalized
2019,2,Giovani Bernard,,giovani bernard,Giovani Bernard,CIN,RB,00-0030456,26660,exact_week_normalized
2019,2,Greg Zuerlein,K,greg zuerlein,Greg Zuerlein,LA,K,00-0029621,25881,exact_week_normalized
2019,2,Harrison Butker,K,harrison butker,Harrison Butker,KC,K,00-0033303,30346,exact_week_normalized
2019,2,Hollywood Brown,,marquise brown,Marquise Brown,BAL,WR,00-0035662,31857,exact_week_normalized
2019,2,Hunter Henry,,hunter henry,Hunter Henry,LAC,TE,00-0033090,29269,exact_week_normalized
2019,2,Jack Doyle,,jack doyle,Jack Doyle,IND,TE,00-0030181,27299,exact_week_normalized
2019,2,Jake Elliott,K,jake elliott,Jake Elliott,PHI,K,00-0033787,30266,exact_week_normalized
2019,2,Jalen Richard,,jalen richard,Jalen Richard,OAK,RB,00-0033025,30000,exact_week_normalized
2019,2,Jamaal Williams,,jamaal williams,Jamaal Williams,GB,RB,00-0033948,30247,exact_week_normalized
2019,2,James Conner,RB,james conner,James Conner,PIT,RB,00-0033553,30218,exact_week_normalized
2019,2,James White,,james white,James White,NE,RB,00-0031062,27658,exact_week_normalized
2019,2,Jamison Crowder,,jamison crowder,Jamison Crowder,NYJ,WR,00-0031941,28493,exact_week_normalized
2019,2,Jared Cook,TE,jared cook,Jared Cook,NO,TE,00-0027061,9353,exact_week_normalized
2019,2,Jared Goff,QB,jared goff,Jared Goff,LA,QB,00-0033106,29235,exact_week_normalized
2019,2,Jarvis Landry,,jarvis landry,Jarvis Landry,CLE,WR,00-0031382,27591,exact_week_normalized
2019,2,Jaylen Samuels,,jaylen samuels,Jaylen Samuels,PIT,RB,00-0034331,31135,exact_week_normalized
2019,2,Jimmy Garoppolo,,jimmy garoppolo,Jimmy Garoppolo,SF,QB,00-0031345,27590,exact_week_normalized
2019,2,Jimmy Graham,TE,jimmy graham,Jimmy Graham,GB,TE,00-0027696,24070,exact_week_normalized
2019,2,Joe Mixon,RB,joe mixon,Joe Mixon,CIN,RB,00-0033897,30161,exact_week_normalized
2019,2,John Brown,WR,john brown,John Brown,BUF,WR,00-0031051,27619,exact_week_normalized
2019,2,John Ross,WR,john ross,John Ross,CIN,WR,00-0033460,30122,exact_week_normalized
2019,2,Jordan Howard,RB,jordan howard,Jordan Howard,PHI,RB,00-0032780,29384,exact_week_normalized
2019,2,Josh Allen,,josh allen,Josh Allen,BUF,QB,00-0034857,30977,exact_week_normalized
2019,2,Josh Gordon,WR,josh gordon,Josh Gordon,NE,WR,00-0029664,26561,exact_week_normalized
2019,2,Josh Jacobs,RB,josh jacobs,Josh Jacobs,OAK,RB,00-0035700,31856,exact_week_normalized
2019,2,JuJu Smith-Schuster,WR,juju smith schuster,JuJu Smith-Schuster,PIT,WR,00-0033857,30175,exact_week_normalized
2019,2,Julian Edelman,WR,julian edelman,Julian Edelman,NE,WR,00-0027150,9496,exact_week_normalized
2019,2,Julio Jones,WR,julio jones,Julio Jones,ATL,WR,00-0027944,24793,exact_week_normalized
2019,2,Justin Jackson,,justin jackson,Justin Jackson,LAC,RB,00-0034440,31221,exact_week_normalized
2019,2,Justin Tucker,K,justin tucker,Justin Tucker,BAL,K,00-0029597,26534,exact_week_normalized
2019,2,Ka'imi Fairbairn,K,ka imi fairbairn,Ka'imi Fairbairn,HOU,K,00-0032726,29792,exact_week_normalized
2019,2,Kalen Ballage,,kalen ballage,Kalen Ballage,MIA,RB,00-0034799,31100,exact_week_normalized
2019,2,Kareem Hunt,,kareem hunt,Kareem Hunt,CLE,RB,00-0033923,30199,exact_week_normalized
2019,2,Keenan Allen,WR,keenan allen,Keenan Allen,LAC,WR,00-0030279,26699,exact_week_normalized
2019,2,Keke Coutee,,keke coutee,Keke Coutee,HOU,WR,00-0034366,31073,exact_week_normalized
2019,2,Kenny Golladay,WR,kenny golladay,Kenny Golladay,DET,WR,00-0033932,30209,exact_week_normalized
2019,2,Kenyan Drake,,kenyan drake,Kenyan Drake,MIA,RB,00-0033118,29307,exact_week_normalized
2019,2,Kerryon Johnson,RB,kerryon johnson,Kerryon Johnson,DET,RB,00-0034349,31013,exact_week_normalized
2019,2,Kirk Cousins,,kirk cousins,Kirk Cousins,MIN,QB,00-0029604,25812,exact_week_normalized
2019,2,Kyle Rudolph,,kyle rudolph,Kyle Rudolph,MIN,TE,00-0027981,24830,exact_week_normalized
2019,2,Kyler Murray,,kyler murray,Kyler Murray,ARI,QB,00-0035228,31833,exact_week_normalized
2019,2,Lamar Jackson,QB,lamar jackson,Lamar Jackson,BAL,QB,00-0034796,31002,exact_week_normalized
2019,2,Larry Fitzgerald,,larry fitzgerald,Larry Fitzgerald,ARI,WR,00-0022921,6762,exact_week_normalized
2019,2,Latavius Murray,,latavius murray,Latavius Murray,NO,RB,00-0030513,26804,exact_week_normalized
2019,2,Le'Veon Bell,RB,le veon bell,Le'Veon Bell,NYJ,RB,00-0030496,26671,exact_week_normalized
